rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
2116,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2117,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2118,AI,GOVERNMENT VELLORE MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Not Reported,AI,"K.A.P.Viswanatham Government Medical College, Tiruchirapalli",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2119,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.S. (ORTHOPAEDICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2120,AI,"Grant Medical College, Maharashtra",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,No Upgradation
2121,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",M.S. (GENERAL SURGERY),Reported,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,AI,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.S. (GENERAL SURGERY),Open,General,2,Upgraded
2122,AI,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",M.D. (GENERAL MEDICINE),Reported,AI,COIMBATORE MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
2123,AI,MADRAS MEDICAL COLLEGE,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2124,AI,MADRAS MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2125,AI,Fakhruddin Ali Ahmed Medical College,M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2126,AI,MADRAS MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,AI,"THANJAVUR MEDICAL COLLEGE, THANJAVUR,THANJAVUR MEDICAL COLLEGE, THANJAVUR, Tamil Nadu, 613004","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Open,OBC,15,Upgraded
2127,AI,Andhra Medical College,M.S. (GENERAL SURGERY),Not Reported,AI,"Siddhartha Medical College, Vijayawada",M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,-,-,Not Allotted.
2128,AI,"Govt. Medical College, Bhavnagar",M.D. (GENERAL MEDICINE),Not Reported,AI,"Govt. Medical College, Baroda",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2129,AI,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow",M.D. (PAEDIATRICS),Not Reported,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2130,AI,"Government Medical College, Nizamabad, Telangana State",M.D. (GENERAL MEDICINE),Not Reported,AI,Chacha Nehru Bal Chikitsalaya,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,No Upgradation
2131,DU,Lady Hardinge Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2132,-,-,-,-,AI,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,-,-,Not Allotted.
2133,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2134,AI,University College of Medical Sciences,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,AI,Maulana Azad Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,No Upgradation
2135,AI,"Rims Medical College, Ongole,",M.D. (RADIO- DIAGNOSIS),Reported,AI,"GOVT MEDICAL COLLEGE, ANANTAPURAMU",M.D. (RADIO- DIAGNOSIS),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
2136,AI,GUNTUR MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
2137,AI,Lady Hardinge Medical College,M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2138,AM,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,AI,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,24,Upgraded
2139,-,-,-,-,-,-,-,-,AI,"Lala Lajpat Rai Memorial Medical College, MEERUT,Lala Lajpat Rai Memorial Medical College, MEERUT, Uttar Pradesh, 250004","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Open,General,31,Fresh Allotted in 3nd Round
2141,AD,"Asian Institute of Medical Sciences,",(NBEMS) RADIO- DIAGNOSIS,Reported,AD,"Shri Balaji Action Medical Institute,",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-,No Upgradation
2143,DU,University College of Medical Sciences,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2144,AD,"Dr. R N Cooper Municipal General Hospital, (Associated with H B T (Hinduhridayasamrat Balasaheb Thackeray) medical College)",(NBEMS) DERMATOLOGY and VENEREOLOGY and LEPROSY,Seat Surrendered,AI,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,No Upgradation
2145,AI,"Karnataka Medical College and Research Institute, Hubballi",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,No Upgradation
2147,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Seat Surrendered,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,No Upgradation
2148,AI,Government Medical College Kozhikode,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2150,DU,Lady Hardinge Medical College,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2151,AI,Maulana Azad Medical College,M.D. (ANAESTHESIOLOGY ),Not Reported,AI,"Govt. Medical College, Jammu",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2152,AI,NIL RATAN SIRCAR MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,AI,"MEDICAL COLLEGE, KOLKATA",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
2153,AI,Osmania Medical Collge,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2154,AD,"MGM New Bombay Hospital,",(NBEMS) RADIO- DIAGNOSIS,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2156,AD,"Sahyadri Super Specialty Hospital,",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2157,AD,"Kerala Institute of Medical Sciences,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,AD,"Meenakshi Mission Hospital and Research Centre,",(NBEMS) RADIO- DIAGNOSIS,Reported,AD,"M.I.O.T. Hospital, ,4 112 MOUNT POONAMALLEE ROAD MANAPAKKAM CHENNAI 600089, Tamil Nadu, 600089",(NBEMS) RADIO- DIAGNOSIS,Open,General,40,Upgraded
2158,AI,Government Medical College Srinagar,M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2161,AI,Tirunelveli Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2162,AI,"Grant Medical College, Maharashtra",M.D. (PAEDIATRICS),Reported,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
2163,AI,NIL RATAN SIRCAR MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2164,AI,"Burdwan Medical College, West Bengal",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2165,AD,"Lilavati Hospital and Research Centre,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2167,AI,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,AD,"Apollo Hospital, Parsik Hill Road, ,APOLLO HOSPITAL PARSIK HILL ROAD ROAD NO 13 SECTOR 23 CBD BELAPUR NAVI MUMBAI, Maharashtra, 400614",(NBEMS) RADIO- DIAGNOSIS,Open,General,51,Fresh Allotted in 3nd Round
2168,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2169,AD,"St. Stephen`s Hospital,",(NBEMS) GENERAL MEDICINE,Reported,AI,"Dr. Rajendra Prasad Government Medical College, Tanda",M.D. (GENERAL MEDICINE),Reported,AI,"Lala Lajpat Rai Memorial Medical College, MEERUT,Lala Lajpat Rai Memorial Medical College, MEERUT, Uttar Pradesh, 250004",M.D. (GENERAL MEDICINE),Open,General,28,Upgraded
2170,AI,STANLEY MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2171,AI,MANDYA INSTITUTE OF MEDICAL SCIENCES,M.D. (GENERAL MEDICINE),Reported,AI,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2172,IP,"Vardhman Mahavir Medical College, , New Delhi",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2173,AI,SHYAM SHAH MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,AI,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.D. (GENERAL MEDICINE),Open,General,49,Upgraded
2175,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (PAEDIATRICS),Seat Surrendered,AI,Ganesh Shankar Vidyarthi Memorial Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
2176,AI,"B.J.Government Medical College, Pune",M.S. (GENERAL SURGERY),Seat Surrendered,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2178,-,-,-,-,AI,"Gauhati Medical College, Guwahati",M.D. (GENERAL MEDICINE),Reported,AI,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (GENERAL MEDICINE),Open,General,17,Upgraded
2179,AD,"Sri Ramakrishna Hospital,",(NBEMS) RADIO- DIAGNOSIS,Reported,AD,"Vadamalayan Hospital,",(NBEMS) RADIO- DIAGNOSIS,Seat Surrendered,AD,"Meenakshi Mission Hospital and Research Centre, ,Lake Area, Melur Road, Madurai, Tamil Nadu, 625107",(NBEMS) RADIO- DIAGNOSIS,Open,OBC,10,Fresh Allotted in 3nd Round
2180,AI,IPGME&R and SSKM Hospital Kolkata,M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2181,AD,"Shalby Hospital,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,-,-,-,-,AD,"Apollo Hospital, Parsik Hill Road, ,APOLLO HOSPITAL PARSIK HILL ROAD ROAD NO 13 SECTOR 23 CBD BELAPUR NAVI MUMBAI, Maharashtra, 400614",(NBEMS) RADIO- DIAGNOSIS,Open,EWS,26,Fresh Allotted in 3nd Round
2182,AI,"Grant Medical College, Maharashtra",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2183,AI,"Srirama Chandra Bhanja Medical College, CUTTACK",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2185,AI,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.D. (PAEDIATRICS),Reported,-,-,-,-,AD,"Northern Railway Central Hospital,, ,Basant Lane New Delhi, Delhi (NCT), 110055",(NBEMS) GENERAL MEDICINE,Open,General,20,Upgraded
2186,AI,"Mahatma Gandhi Memorial Medical College, Jamshedpur","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
2187,AD,"Heritage Hospital Pvt. Ltd., Uttar Pradesh",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2188,-,-,-,-,AI,"Gauhati Medical College, Guwahati","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Seat Surrendered,AI,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Open,General,19,Fresh Allotted in 3nd Round
2189,AI,Maulana Azad Medical College,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2190,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2191,AI,Government Medical College Kozhikode,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2192,AD,"Asian Institute of Medical Sciences,",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,AI,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.D. (RADIO- DIAGNOSIS),Open,General,58,Upgraded
2193,DU,Maulana Azad Medical College,M.S. (OPHTHALMOLOGY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2194,AI,STANLEY MEDICAL COLLEGE,M.D. (PAEDIATRICS),Not Reported,AI,"Government Medical College Hospital, Omandurar",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,Not Allotted.
2195,AI,"Karnataka Medical College and Research Institute, Hubballi",M.D. (PAEDIATRICS),Not Reported,AI,KING GEORGES MEDICAL UNIVERSITY,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2196,AI,"Sawai Man Singh Medical College, JAIPUR",M.S. (ORTHOPAEDICS),Reported,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",M.S. (ORTHOPAEDICS),Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2197,AI,"Government Mohan Kumaramangalam Medical College, Salem",M.D. (PAEDIATRICS),Reported,AI,"Government Mohan Kumaramangalam Medical College, Salem",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
2198,AI,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
2199,-,-,-,-,AI,"Karnataka Medical College and Research Institute, Hubballi",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
2200,AI,Government Erode Medical College- Formerly IRT- Perundurai Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,AI,COIMBATORE MEDICAL COLLEGE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,No Upgradation
2201,AI,MADRAS MEDICAL COLLEGE,M.D. (PAEDIATRICS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2202,AD,"Deenanath Mangeshkar Hospital and Research Centre.,",(NBEMS) GENERAL MEDICINE,Not Reported,AI,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED",M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,-,-,Not Allotted.
2203,AI,"Gandhi Medical College, Bhopal",M.D. (GENERAL MEDICINE),Reported,AI,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,No Upgradation
2204,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2205,AI,"B.J.Government Medical College, Pune",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2206,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2207,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (PAEDIATRICS),Reported,AI,Government Medical College Kota,M.D. (GENERAL MEDICINE),Reported,AI,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (GENERAL MEDICINE),OBC,OBC,21,Upgraded
2208,AI,"Sawai Man Singh Medical College, JAIPUR",M.S. (ORTHOPAEDICS),Reported,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (PAEDIATRICS),Reported,AI,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. IN NUCLEAR MEDICINE,Open,General,49,Upgraded
2209,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2211,AI,"Government Medical College,Theni",M.D. (GENERAL MEDICINE),Not Reported,AI,"K.A.P.Viswanatham Government Medical College, Tiruchirapalli",M.D. (GENERAL MEDICINE),Reported,AI,"K.A.P.Viswanatham Government Medical College, Tiruchirapalli,PERIYAMILAGU PARAI, TIRUCHIRAPPALLI,, Tamil Nadu, 620001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Open,General,12,Upgraded
2212,AI,"R G KAR MEDICAL COLLEGE, West Bengal",M.S. (ORTHOPAEDICS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
2213,AI,"CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Seat Surrendered,AI,STANLEY MEDICAL COLLEGE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,Did not opt for Upgradation.
2215,AD,"Aster CMI Hospital,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,AI,"Rims Medical College, Ongole,",M.D. (RADIO- DIAGNOSIS),Reported,AI,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.D. (RADIO- DIAGNOSIS),Open,OBC,39,Upgraded
2216,AI,"S.V. Medical College, Tirupathi",M.D. (GENERAL MEDICINE),Seat Surrendered,-,-,-,-,AI,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (GENERAL MEDICINE),OBC,OBC,8,Fresh Allotted in 3nd Round
2217,AI,"GOVERNMENT VILLUPURAM MEDICAL COLLEGE, VILLUPURAM",M.D. (GENERAL MEDICINE),Not Reported,AI,"CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2218,AI,MANDYA INSTITUTE OF MEDICAL SCIENCES,M.D. (PAEDIATRICS),Not Reported,AI,"Gulbarga Institute Of Medical Sciences, Kalaburagi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
2220,AI,"PATNA MEDICAL COLLEGE, PATNA",M.D. (PAEDIATRICS),Not Reported,AI,"PATNA MEDICAL COLLEGE, PATNA",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,Did not opt for Upgradation.
2221,AI,University College of Medical Sciences,M.D. (PAEDIATRICS),Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Not Allotted.
2222,AI,"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",M.D. (RADIO- DIAGNOSIS),Not Reported,AI,Government Medical College Srinagar,M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2223,AI,Government Medical College Kota,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2224,AI,"GOVERNMENT VILLUPURAM MEDICAL COLLEGE, VILLUPURAM",M.D. (GENERAL MEDICINE),Not Reported,AI,Government Kilpauk Medical College,M.D. (GENERAL MEDICINE),Seat Surrendered,AI,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (GENERAL MEDICINE),OBC,OBC,3,Fresh Allotted in 3nd Round
2225,AI,"Ravindra Nath Tagore Medical College, Udaipur",M.D. (PAEDIATRICS),Reported,AI,"Sawai Man Singh Medical College, JAIPUR",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,No Upgradation
2226,AI,"GOVT MEDICAL COLLEGE,THRISSUR",M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2227,AI,"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",M.D. (GENERAL MEDICINE),Not Reported,AI,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
2229,AI,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR",M.D. (GENERAL MEDICINE),Not Reported,AI,"Sawai Man Singh Medical College, JAIPUR",M.S. (ORTHOPAEDICS),Reported,AI,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (GENERAL MEDICINE),Open,General,47,Upgraded
2230,AI,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN",M.D. (GENERAL MEDICINE),Reported,AI,"Govt. Medical College, Baroda",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,Did not fill up fresh choices.
2231,AI,Government Kilpauk Medical College,M.S. (ORTHOPAEDICS),Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
2232,AI,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2233,AD,"Arvind Eye Hospital ,",(NBEMS) OPHTHALMOLOGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2234,AI,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",M.D. (GENERAL MEDICINE),Reported,AI,GOVERNMENT VELLORE MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,AI,"COIMBATORE MEDICAL COLLEGE,COIMBATORE MEDICAL COLLEGE, CIVIL AERODROME POST, AVINASHI ROAD, PEELAMEDU, COIMBATORE-14, Tamil Nadu, 641014",M.D. (GENERAL MEDICINE),Open,General,3,Upgraded
2235,AD,"Apollo Gleneagles Hospital,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
2236,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Not Reported,AI,"B.J.Government Medical College, Pune",M.S. (GENERAL SURGERY),Seat Surrendered,-,-,-,-,-,-,Did not fill up fresh choices.
2237,AI,MADRAS MEDICAL COLLEGE,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
2238,-,-,-,-,AI,"Karnataka Medical College and Research Institute, Hubballi",M.D. (GENERAL MEDICINE),Reported,AI,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (GENERAL MEDICINE),OBC,OBC,5,Upgraded
2239,AI,RAICHUR INSTITUTE OF MEDICAL SCIENCES,M.D. (GENERAL MEDICINE),Not Reported,AI,"Gulbarga Institute Of Medical Sciences, Kalaburagi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,No Upgradation
