rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
183,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
184,AI,GOVT MEDICAL COLLEGE KOTTAYAM,RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
186,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
187,AI,University College of Medical Sciences,RADD,Reported,All India,"Grant Medical College, Maharashtra",RADD,Reported,-,-,-,-,-,-,No Upgradation
188,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
189,AI,"GOVT MEDICAL COLLEGE,THRISSUR",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
190,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
191,AI,"PATNA MEDICAL COLLEGE, PATNA",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
192,AI,"Vardhman Mahavir Medical College, , New Delhi",GSUR,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
193,AI,"Srirama Chandra Bhanja Medical College, CUTTACK",GMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
194,AI,"Srirama Chandra Bhanja Medical College, CUTTACK",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
195,AI,Government Medical College Kozhikode,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
196,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",RADD,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
197,AI,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
198,AI,IPGME&R and SSKM Hospital Kolkata,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
199,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",PAED,Reported,-,-,-,-,All India,"TATA MEMORIAL CENTRE, MUMBAI,OFFICE OF THE DIRECTOR ACADEMICS, 13TH FLOOR, HOMI BHABHA BLOCK, TATA MEMORIAL HOSPITAL, PAREL, MUMB, Maharashtra, 400012",M.D. IN NUCLEAR MEDICINE,Open,General,1,Upgraded
200,AI,GOVT MEDICAL COLLEGE KOTTAYAM,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
201,AI,IPGME&R and SSKM Hospital Kolkata,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
202,AI,Osmania Medical Collge,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
203,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
204,AI,"Silchar Medical College, Silchar",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
205,-,-,-,-,All India,Indira Gandhi Medical College Shimla,GMED,Reported,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",M.D. (GENERAL MEDICINE),Open,General,2,Upgraded
206,DU,Maulana Azad Medical College,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
207,AI,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
208,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
209,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,RADD,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
210,IP,"Vardhman Mahavir Medical College, , New Delhi",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
211,AI,"Grant Medical College, Maharashtra",RADD,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
212,AI,GOA MEDICAL COLLEGE,ORTH,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
213,IP,"Vardhman Mahavir Medical College, , New Delhi",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
214,AI,"Vardhman Mahavir Medical College, , New Delhi",ORTH,Reported,-,-,-,-,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (RADIO-DIAGNOSIS),Open,General,21,Upgraded
215,AI,Bangalore Medical College and Research Institute,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
216,DU,Lady Hardinge Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
217,DU,Lady Hardinge Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
218,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",RADD,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
219,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
220,AI,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
221,AI,"Sawai Man Singh Medical College, JAIPUR",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
222,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
223,AI,Government Medical College Kozhikode,DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
225,AI,"Vardhman Mahavir Medical College, , New Delhi",OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
226,AD,"Sir Ganga Ram Hospital,",DRAD,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
227,AI,STANLEY MEDICAL COLLEGE,RADD,Reported,All India,MADRAS MEDICAL COLLEGE,RADD,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
228,AI,Bangalore Medical College and Research Institute,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
229,AI,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,GMED,Not Reported,All India,Bangalore Medical College and Research Institute,GMED,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
230,AI,"Sawai Man Singh Medical College, JAIPUR",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
231,AI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
232,AI,"Government Medical College, Surat",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
233,AI,"Ravindra Nath Tagore Medical College, Udaipur",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
234,AI,"TATA MEMORIAL CENTRE, MUMBAI",N-ME,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
235,AI,IPGME&R and SSKM Hospital Kolkata,DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
236,AI,KING GEORGES MEDICAL UNIVERSITY,RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
237,AI,"Sawai Man Singh Medical College, JAIPUR",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
238,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
239,AI,Lady Hardinge Medical College,GMED,Reported,-,-,-,-,All India,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, New Delhi",M.D. (GENERAL MEDICINE),EWS,EWS,1,Upgraded
241,AI,MADRAS MEDICAL COLLEGE,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
242,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
243,AI,"Seth Gordhandas Sunderdas Medical College, MUMBAI",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
244,AI,"Sawai Man Singh Medical College, JAIPUR",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
245,AI,Tirunelveli Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
246,AI,"TATA MEMORIAL CENTRE, MUMBAI",RADD,Reported,All India,University College of Medical Sciences,RADD,Reported,-,-,-,-,-,-,No Upgradation
247,AD,"SANKARA NETHRALAYA , Tamil Nadu",DOPH,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
248,DU,Lady Hardinge Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
249,AI,NIZAMS INSTITUTE OF MEDICAL SCIENCES,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
250,AI,MADURAI MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
251,AI,"Sawai Man Singh Medical College, JAIPUR",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
252,AI,"Govt. Medical College, Baroda",GMED,Not Reported,All India,"B. J. MEDICAL COLLEGE, Ahmedabad",GMED,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
253,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
254,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
255,AI,"Grant Medical College, Maharashtra",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
256,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
257,AI,"Sawai Man Singh Medical College, JAIPUR",RADD,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
258,AI,Osmania Medical Collge,GMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
259,AI,GOVT MEDICAL COLLEGE KOTTAYAM,RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
260,AI,"Govt. Medical College, Baroda",RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
261,AI,"Vardhman Mahavir Medical College, , New Delhi",GSUR,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
262,AI,MADRAS MEDICAL COLLEGE,GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
263,AI,"Mahatma Gandhi Memorial Medical College, Indore",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
264,AI,"Government Medical College, Nagpur",RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
265,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",GMED,Reported,All India,"Grant Medical College, Maharashtra",RADD,Reported,-,-,-,-,-,-,No Upgradation
266,AI,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak",RADD,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
267,AI,"Karnataka Medical College and Research Institute, Hubballi",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
268,AI,Osmania Medical Collge,GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
269,AI,"Vardhman Mahavir Medical College, , New Delhi",OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
270,AI,MADRAS MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
271,AI,IPGME&R and SSKM Hospital Kolkata,GSUR,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
272,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
273,IP,"Vardhman Mahavir Medical College, , New Delhi",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
274,AI,KING GEORGES MEDICAL UNIVERSITY,RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
275,AI,Bangalore Medical College and Research Institute,DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
276,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",GMED,Not Reported,-,-,-,-,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (GENERAL MEDICINE),EWS,EWS,3,Fresh Allotted in 3nd Round
278,AI,GOA MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
279,AI,Maulana Azad Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
280,AI,"B.J.Government Medical College, Pune",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
281,AI,"Govt. Medical College, Baroda",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
282,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
283,AI,Lady Hardinge Medical College,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
284,AI,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",GSUR,Reported,All India,KING GEORGES MEDICAL UNIVERSITY,RADD,Reported,-,-,-,-,-,-,No Upgradation
285,AI,Government Medical College Kozhikode,PAED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
286,AI,MADRAS MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
287,AI,"Vardhman Mahavir Medical College, , New Delhi",GSUR,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
288,DU,Maulana Azad Medical College,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
289,AI,"Sawai Man Singh Medical College, JAIPUR",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
290,AI,Bangalore Medical College and Research Institute,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
291,AI,MADRAS MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
292,AI,"TATA MEMORIAL CENTRE, MUMBAI",N-ME,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
293,AI,"Vardhman Mahavir Medical College, , New Delhi",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
294,AI,TOPIWALA NATIONAL MEDICAL COLLEGE,GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
295,AI,"Grant Medical College, Maharashtra",GMED,Reported,All India,TOPIWALA NATIONAL MEDICAL COLLEGE,GMED,Reported,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (GENERAL MEDICINE),Open,General,5,Upgraded
296,DU,Lady Hardinge Medical College,GMED,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
297,AI,"North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong",RADD,Not Reported,All India,University College of Medical Sciences,RADD,Reported,All India,"North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong,North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong, Meghalaya, 793018",M.D. (RADIO-DIAGNOSIS),Open,General,4,Upgraded
298,AI,"B.J.Government Medical College, Pune",DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
299,AI,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
300,AI,"Government Medical College, Nagpur",RADD,Reported,-,-,-,-,-,-,-,-,-,-,No Upgradation
301,AI,GOVT MEDICAL COLLEGE KOTTAYAM,GMED,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
302,AI,GOVT MEDICAL COLLEGE KOTTAYAM,DV-L,Reported,-,-,-,-,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.D. (GENERAL MEDICINE),Open,General,3,Upgraded
303,AI,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K",RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
304,IP,"PGIMER, DR. RML Hospital, Cannaught Place, New Delhi",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
305,AI,MADRAS MEDICAL COLLEGE,PAED,Reported,-,-,-,-,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (RADIO-DIAGNOSIS),Open,General,1,Upgraded
306,AI,"Grant Medical College, Maharashtra",GMED,Seat Surrendered,-,-,-,-,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (RADIO-DIAGNOSIS),Open,General,11,Fresh Allotted in 3nd Round
307,AI,STANLEY MEDICAL COLLEGE,RADD,Reported,All India,MADRAS MEDICAL COLLEGE,RADD,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
308,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",GMED,Not Reported,-,-,-,-,-,-,-,-,-,-,Not Allotted.
309,AI,IPGME&R and SSKM Hospital Kolkata,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
310,AI,"Sardar Patel Medical College, Bikaner",RADD,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
311,AI,MADRAS MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
313,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",GSUR,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
314,DU,Maulana Azad Medical College,GSUR,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
315,AI,KING GEORGES MEDICAL UNIVERSITY,GMED,Reported,All India,Lady Hardinge Medical College,OBGY,Reported,-,-,-,-,-,-,Did not opt for Upgradation.
316,AI,"Karnataka Medical College and Research Institute, Hubballi",GMED,Reported,All India,MADRAS MEDICAL COLLEGE,GMED,Reported,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (GENERAL MEDICINE),Open,General,1,Upgraded
317,AI,Government Medical College Kota,RADD,Reported,All India,"Sawai Man Singh Medical College, JAIPUR",RADD,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
319,AI,"Government Medical College, Nagpur",GMED,Not Reported,All India,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,RADD,Reported,All India,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (GENERAL MEDICINE),Open,General,5,Upgraded
320,AD,"Sir Ganga Ram Hospital,",DMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
321,AI,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra",GMED,Seat Surrendered,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
322,AI,"Vardhman Mahavir Medical College, , New Delhi",GSUR,Not Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
323,AI,MADRAS MEDICAL COLLEGE,OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
324,AI,Lady Hardinge Medical College,OBGY,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
325,DU,Maulana Azad Medical College,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
326,AI,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",RADD,Reported,All India,"North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong",RADD,Seat Surrendered,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (RADIO-DIAGNOSIS),Open,OBC,11,Fresh Allotted in 3nd Round
327,AI,"Karnataka Medical College and Research Institute, Hubballi",GMED,Reported,-,-,-,-,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,TOPIWALA NATIONAL MEDICAL COLLEGE B Y L Nair Ch Hospital, Dr. A.L. Nair Rd, Mumbai Central, Mumbai, Maharashtra, 400008",M.D. (GENERAL MEDICINE),Open,General,9,Upgraded
328,DU,Lady Hardinge Medical College,PAED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
329,AI,"B. J. MEDICAL COLLEGE, Ahmedabad",OBGY,Seat Surrendered,All India,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,RADD,Reported,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,2,Upgraded
331,AI,MADRAS MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
332,AD,"Sir Ganga Ram Hospital,",DRAD,Reported,All India,University College of Medical Sciences,RADD,Reported,-,-,-,-,-,-,No Upgradation
333,AI,"Grant Medical College, Maharashtra",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
334,AI,NIZAMS INSTITUTE OF MEDICAL SCIENCES,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
335,AI,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
336,AI,Bangalore Medical College and Research Institute,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
337,AI,"Grant Medical College, Maharashtra",RADD,Not Reported,All India,"Grant Medical College, Maharashtra",RADD,Reported,-,-,-,-,-,-,No Upgradation
338,AI,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM",GMED,Not Reported,All India,GOVT MEDICAL COLLEGE KOTTAYAM,GMED,Reported,-,-,-,-,-,-,Did not fill up fresh choices.
339,AI,"Vardhman Mahavir Medical College, , New Delhi",ORTH,Seat Surrendered,-,-,-,-,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (RADIO-DIAGNOSIS),Open,General,12,Fresh Allotted in 3nd Round
340,AI,Lady Hardinge Medical College,PAED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
341,AI,"Sawai Man Singh Medical College, JAIPUR",GMED,Reported,All India,University College of Medical Sciences,RADD,Reported,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (GENERAL MEDICINE),Open,General,2,Upgraded
342,AI,KURNOOL MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
343,AI,Sanjay Gandhi Postgarduate Institute of Medical Sciences,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
344,AI,Bangalore Medical College and Research Institute,DV-L,Reported,-,-,-,-,-,-,-,-,-,-,Did not fill up fresh choices.
345,AI,"Srirama Chandra Bhanja Medical College, CUTTACK",GMED,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
346,DU,Maulana Azad Medical College,RADD,Reported,-,-,-,-,-,-,-,-,-,-,Did not opt for Upgradation.
347,AI,"Indira Gandhi Institute of Medical Sciences, Patna",GMED,Reported,All India,Sanjay Gandhi Postgarduate Institute of Medical Sciences,RADD,Reported,-,-,-,-,-,-,No Upgradation
348,AI,"Government Medical College, Nagpur",GMED,Reported,All India,TOPIWALA NATIONAL MEDICAL COLLEGE,GMED,Reported,-,-,-,-,-,-,No Upgradation
349,AI,KING GEORGES MEDICAL UNIVERSITY,GMED,Reported,All India,"Vardhman Mahavir Medical College, , New Delhi",GSUR,Reported,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (GENERAL MEDICINE),Open,General,21,Upgraded
